gpu,dataset,algorithm,epochs,batch_size,raw_images,resolution_y,resolution_x,N,io_load_time_s,setup_time_s,task_setup_time_s,reconstruction_run_time_s,save_time_s,total_time_s,log_file,power_duration_s,power_avg_w,power_min_w,power_max_w,power_energy_j,power_samples,power_csv,input_pixels,io_stage_s,prep_stage_s,pre_recon_s,num_batches,warmup_epoch,flops_per_image_epoch,flops_per_image_epoch_gflops,total_recon_gflops,fit_reconstruction
MI300X,R1000,dm,6,1000,1000,64,64,64,3.191682,0.005141,0.060154,3.356317,0.0,6.613756,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/dm/e6_bs1000.log,6.4,136.52941176470588,125.0,203.0,869.4,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/dm/e6_bs1000_power.csv,4096000,3.191682,0.06529499999999999,3.256977,1,False,1474560.0,0.00147456,8.84736,True
MI300X,R1000,lsqml,1,1000,1000,64,64,64,3.190372,0.00473,0.061161,3.160489,0.0,6.41721,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/lsqml/e1_bs1000.log,6.2,134.93939393939394,125.0,199.0,838.1000000000001,33,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/lsqml/e1_bs1000_power.csv,4096000,3.190372,0.065891,3.2562629999999997,1,True,983040.0,0.00098304,0.98304,False
MI300X,R1000,lsqml,2,1000,1000,64,64,64,3.204049,0.004723,0.063643,3.328414,0.0,6.601613,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/lsqml/e2_bs1000.log,6.4,136.0,125.0,197.0,868.8000000000001,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/lsqml/e2_bs1000_power.csv,4096000,3.204049,0.06836600000000001,3.2724149999999996,1,False,983040.0,0.00098304,1.96608,True
MI300X,R1000,lsqml,4,1000,1000,64,64,64,3.192235,0.004701,0.061642,3.322573,0.0,6.581603,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/lsqml/e4_bs1000.log,6.4,137.41176470588235,125.0,199.0,876.6000000000001,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/lsqml/e4_bs1000_power.csv,4096000,3.192235,0.066343,3.258578,1,False,983040.0,0.00098304,3.93216,True
MI300X,R1000,lsqml,6,1000,1000,64,64,64,3.184412,0.004696,0.061929,3.381177,0.0,6.632764,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/lsqml/e6_bs1000.log,6.4,136.55882352941177,125.0,198.0,871.1,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/lsqml/e6_bs1000_power.csv,4096000,3.184412,0.066625,3.251037,1,False,983040.0,0.00098304,5.89824,True
MI300X,R1000,pie,1,1000,1000,64,64,64,3.194767,0.004714,0.061429,7.491613,0.0,10.753361,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/pie/e1_bs1000.log,10.6,166.6727272727273,125.0,217.0,1773.6,55,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/pie/e1_bs1000_power.csv,4096000,3.194767,0.066143,3.26091,1,True,819200.0,0.0008192,0.8192,False
MI300X,R1000,pie,2,1000,1000,64,64,64,3.182918,0.004664,0.06087,11.869266,0.0,15.118211,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/pie/e2_bs1000.log,15.01,180.96103896103895,125.0,217.0,2728.865,77,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/pie/e2_bs1000_power.csv,4096000,3.182918,0.065534,3.248452,1,False,819200.0,0.0008192,1.6384,True
MI300X,R1000,pie,4,1000,1000,64,64,64,3.197298,0.004684,0.061928,20.737525,0.0,24.001911,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/pie/e4_bs1000.log,23.81,194.36363636363637,125.0,222.0,4645.57,121,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/pie/e4_bs1000_power.csv,4096000,3.197298,0.06661199999999999,3.26391,1,False,819200.0,0.0008192,3.2768,True
MI300X,R1000,pie,6,1000,1000,64,64,64,3.204205,0.004667,0.06208,29.575361,0.0,32.847096,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/pie/e6_bs1000.log,32.61,200.79393939393938,125.0,223.0,6568.17,165,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R1000/pie/e6_bs1000_power.csv,4096000,3.204205,0.066747,3.270952,1,False,819200.0,0.0008192,4.9152,True
MI300X,R12000,ad_ptycho,1,1000,12000,64,64,64,3.68196,0.004862,0.068029,3.702292,0.0,7.457819,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/ad_ptycho/e1_bs1000.log,7.2,141.28947368421052,125.0,246.0,1011.9000000000001,38,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/ad_ptycho/e1_bs1000_power.csv,49152000,3.68196,0.07289100000000001,3.7548510000000004,12,True,1720320.0,0.00172032,20.64384,False
MI300X,R12000,ad_ptycho,2,1000,12000,64,64,64,3.662244,0.004891,0.067201,4.027485,0.0,7.762402,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/ad_ptycho/e2_bs1000.log,7.6,149.975,125.0,292.0,1133.1,40,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/ad_ptycho/e2_bs1000_power.csv,49152000,3.662244,0.072092,3.734336,12,False,1720320.0,0.00172032,41.28768,True
MI300X,R12000,ad_ptycho,4,1000,12000,64,64,64,3.653006,0.004936,0.067526,4.809664,0.0,8.536062,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/ad_ptycho/e4_bs1000.log,8.4,159.70454545454547,125.0,294.0,1338.7999999999997,44,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/ad_ptycho/e4_bs1000_power.csv,49152000,3.653006,0.072462,3.725468,12,False,1720320.0,0.00172032,82.57536,True
MI300X,R12000,ad_ptycho,6,1000,12000,64,64,64,3.673765,0.004878,0.067359,5.517683,0.0,9.264159,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/ad_ptycho/e6_bs1000.log,9.0,166.31914893617022,125.0,296.0,1498.5,47,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/ad_ptycho/e6_bs1000_power.csv,49152000,3.673765,0.072237,3.7460020000000003,12,False,1720320.0,0.00172032,123.86304,True
MI300X,R12000,bh,1,1000,12000,64,64,64,3.655928,0.004877,0.06655,6.798817,0.0,10.527048,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/bh/e1_bs1000.log,10.4,140.14814814814815,125.0,273.0,1448.5,54,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/bh/e1_bs1000_power.csv,49152000,3.655928,0.071427,3.7273549999999998,12,True,1146880.0,0.00114688,13.76256,False
MI300X,R12000,bh,2,1000,12000,64,64,64,3.666755,0.004766,0.067926,6.932687,0.0,10.6727,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/bh/e2_bs1000.log,10.41,144.96296296296296,125.0,288.0,1499.3,54,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/bh/e2_bs1000_power.csv,49152000,3.666755,0.072692,3.739447,12,False,1146880.0,0.00114688,27.52512,True
MI300X,R12000,bh,4,1000,12000,64,64,64,3.668939,0.004855,0.066939,7.795377,0.0,11.536822,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/bh/e4_bs1000.log,11.21,150.77586206896552,125.0,290.0,1688.755,58,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/bh/e4_bs1000_power.csv,49152000,3.668939,0.071794,3.740733,12,False,1146880.0,0.00114688,55.05024,True
MI300X,R12000,bh,6,1000,12000,64,64,64,3.665967,0.004846,0.068031,8.78481,0.0,12.524451,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/bh/e6_bs1000.log,12.21,158.42857142857142,125.0,303.0,1933.7000000000003,63,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/bh/e6_bs1000_power.csv,49152000,3.665967,0.072877,3.7388440000000003,12,False,1146880.0,0.00114688,82.57536,True
MI300X,R12000,dm,1,1000,12000,64,64,64,3.71273,0.01359,0.06843,3.813766,0.0,7.609412,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/dm/e1_bs1000.log,7.41,145.64102564102564,127.0,314.0,1066.4999999999998,39,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/dm/e1_bs1000_power.csv,49152000,3.71273,0.08202000000000001,3.7947500000000005,12,True,1474560.0,0.00147456,17.69472,False
MI300X,R12000,dm,2,1000,12000,64,64,64,3.647365,0.012974,0.069356,4.197706,0.0,7.92794,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/dm/e2_bs1000.log,7.8,153.73170731707316,126.0,336.0,1188.8999999999999,41,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/dm/e2_bs1000_power.csv,49152000,3.647365,0.08233,3.729695,12,False,1474560.0,0.00147456,35.38944,True
MI300X,R12000,dm,4,1000,12000,64,64,64,3.653212,0.013259,0.069407,5.013458,0.0,8.749832,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/dm/e4_bs1000.log,8.61,162.15555555555557,126.0,324.0,1389.8,45,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/dm/e4_bs1000_power.csv,49152000,3.653212,0.08266599999999999,3.735878,12,False,1474560.0,0.00147456,70.77888,True
MI300X,R12000,dm,6,1000,12000,64,64,64,3.69439,0.01369,0.070478,5.987668,0.0,9.76677,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/dm/e6_bs1000.log,9.4,168.46938775510205,126.0,347.0,1593.6000000000001,49,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/dm/e6_bs1000_power.csv,49152000,3.69439,0.08416799999999999,3.778558,12,False,1474560.0,0.00147456,106.16832,True
MI300X,R12000,lsqml,1,1000,12000,64,64,64,3.693689,0.004901,0.071217,3.616081,0.0,7.386742,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/lsqml/e1_bs1000.log,7.2,140.81578947368422,125.0,244.0,1011.5000000000001,38,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/lsqml/e1_bs1000_power.csv,49152000,3.693689,0.076118,3.7698069999999997,12,True,983040.0,0.00098304,11.79648,False
MI300X,R12000,lsqml,2,1000,12000,64,64,64,3.724435,0.00524,0.073843,4.025453,0.0,7.829697,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/lsqml/e2_bs1000.log,7.6,145.8,125.0,272.0,1101.3999999999999,40,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/lsqml/e2_bs1000_power.csv,49152000,3.724435,0.079083,3.8035180000000004,12,False,983040.0,0.00098304,23.59296,True
MI300X,R12000,lsqml,4,1000,12000,64,64,64,3.651671,0.004898,0.068214,4.956856,0.0,8.682168,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/lsqml/e4_bs1000.log,8.4,158.70454545454547,125.0,294.0,1331.1000000000001,44,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/lsqml/e4_bs1000_power.csv,49152000,3.651671,0.073112,3.7247829999999995,12,False,983040.0,0.00098304,47.18592,True
MI300X,R12000,lsqml,6,1000,12000,64,64,64,3.68942,0.00488,0.067598,5.763761,0.0,9.526114,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/lsqml/e6_bs1000.log,9.4,169.6122448979592,125.0,291.0,1595.3000000000002,49,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/lsqml/e6_bs1000_power.csv,49152000,3.68942,0.072478,3.761898,12,False,983040.0,0.00098304,70.77888,True
MI300X,R12000,pie,1,1000,12000,64,64,64,3.662934,0.004857,0.067756,55.347038,0.0,59.083533,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/pie/e1_bs1000.log,58.82,211.7060810810811,125.0,244.0,12477.52,296,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/pie/e1_bs1000_power.csv,49152000,3.662934,0.072613,3.735547,12,True,819200.0,0.0008192,9.8304,False
MI300X,R12000,pie,2,1000,12000,64,64,64,3.669896,0.004779,0.067607,107.479739,0.0,111.22283,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/pie/e2_bs1000.log,111.05,218.5763016157989,126.0,246.0,24300.18,557,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/pie/e2_bs1000_power.csv,49152000,3.669896,0.072386,3.7422820000000003,12,False,819200.0,0.0008192,19.6608,True
MI300X,R12000,pie,4,1000,12000,64,64,64,3.6822,0.004968,0.0679,209.552404,0.0,213.308443,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/pie/e4_bs1000.log,213.1,222.47985004686035,126.0,251.0,47436.78999999999,1067,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/pie/e4_bs1000_power.csv,49152000,3.6822,0.072868,3.7550679999999996,12,False,819200.0,0.0008192,39.3216,True
MI300X,R12000,pie,6,1000,12000,64,64,64,3.67693,0.004874,0.068591,303.347253,0.0,307.098535,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/pie/e6_bs1000.log,306.93,224.13346354166666,127.0,252.0,68822.445,1536,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R12000/pie/e6_bs1000_power.csv,49152000,3.67693,0.073465,3.750395,12,False,819200.0,0.0008192,58.9824,True
MI300X,R2000,ad_ptycho,1,1000,2000,64,64,64,3.225976,0.004747,0.060725,3.239744,0.0,6.531806,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/ad_ptycho/e1_bs1000.log,6.4,136.52941176470588,125.0,207.0,871.7,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/ad_ptycho/e1_bs1000_power.csv,8192000,3.225976,0.065472,3.2914480000000004,2,True,1720320.0,0.00172032,3.44064,False
MI300X,R2000,ad_ptycho,2,1000,2000,64,64,64,3.257083,0.004854,0.059312,3.337896,0.0,6.659656,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/ad_ptycho/e2_bs1000.log,6.4,135.35294117647058,125.0,207.0,865.7,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/ad_ptycho/e2_bs1000_power.csv,8192000,3.257083,0.064166,3.321249,2,False,1720320.0,0.00172032,6.88128,True
MI300X,R2000,ad_ptycho,4,1000,2000,64,64,64,3.255175,0.004851,0.060521,3.45726,0.0,6.778317,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/ad_ptycho/e4_bs1000.log,6.6,139.5142857142857,125.0,246.0,914.4999999999999,35,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/ad_ptycho/e4_bs1000_power.csv,8192000,3.255175,0.065372,3.320547,2,False,1720320.0,0.00172032,13.76256,True
MI300X,R2000,ad_ptycho,6,1000,2000,64,64,64,3.279907,0.004767,0.060153,3.539034,0.0,6.884834,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/ad_ptycho/e6_bs1000.log,6.6,138.74285714285713,125.0,250.0,908.6999999999999,35,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/ad_ptycho/e6_bs1000_power.csv,8192000,3.279907,0.06492,3.3448270000000004,2,False,1720320.0,0.00172032,20.64384,True
MI300X,R2000,bh,1,1000,2000,64,64,64,3.242262,0.004731,0.059832,6.160072,0.0,9.467645,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/bh/e1_bs1000.log,9.2,134.25,125.0,205.0,1238.5999999999997,48,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/bh/e1_bs1000_power.csv,8192000,3.242262,0.06456300000000001,3.3068250000000003,2,True,1146880.0,0.00114688,2.29376,False
MI300X,R2000,bh,2,1000,2000,64,64,64,3.245533,0.004913,0.062288,6.408989,0.0,9.72221,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/bh/e2_bs1000.log,9.6,135.54,125.0,223.0,1295.5999999999997,50,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/bh/e2_bs1000_power.csv,8192000,3.245533,0.067201,3.3127340000000003,2,False,1146880.0,0.00114688,4.58752,True
MI300X,R2000,bh,4,1000,2000,64,64,64,3.25771,0.004717,0.060196,6.413415,0.0,9.736661,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/bh/e4_bs1000.log,9.6,137.62,125.0,258.0,1311.9999999999998,50,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/bh/e4_bs1000_power.csv,8192000,3.25771,0.064913,3.3226229999999997,2,False,1146880.0,0.00114688,9.17504,True
MI300X,R2000,bh,6,1000,2000,64,64,64,3.254004,0.004923,0.060699,6.504124,0.0,9.824811,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/bh/e6_bs1000.log,9.61,137.26,125.0,267.0,1308.5699999999997,50,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/bh/e6_bs1000_power.csv,8192000,3.254004,0.065622,3.319626,2,False,1146880.0,0.00114688,13.76256,True
MI300X,R2000,dm,1,1000,2000,64,64,64,3.241352,0.006437,0.05957,3.262473,0.0,6.57063,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/dm/e1_bs1000.log,6.4,138.02941176470588,126.0,211.0,884.0,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/dm/e1_bs1000_power.csv,8192000,3.241352,0.066007,3.307359,2,True,1474560.0,0.00147456,2.94912,False
MI300X,R2000,dm,2,1000,2000,64,64,64,3.261435,0.006504,0.064279,3.320268,0.0,6.653021,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/dm/e2_bs1000.log,6.4,135.8235294117647,126.0,208.0,871.5,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/dm/e2_bs1000_power.csv,8192000,3.261435,0.070783,3.332218,2,False,1474560.0,0.00147456,5.89824,True
MI300X,R2000,dm,4,1000,2000,64,64,64,3.227407,0.006322,0.061288,3.40886,0.0,6.704429,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/dm/e4_bs1000.log,6.6,142.05714285714285,125.0,269.0,929.6999999999999,35,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/dm/e4_bs1000_power.csv,8192000,3.227407,0.06761,3.2950169999999996,2,False,1474560.0,0.00147456,11.79648,True
MI300X,R2000,dm,6,1000,2000,64,64,64,3.263944,0.006204,0.060866,3.676973,0.0,7.008574,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/dm/e6_bs1000.log,6.8,144.13888888888889,125.0,256.0,975.6,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/dm/e6_bs1000_power.csv,8192000,3.263944,0.06707,3.3310139999999997,2,False,1474560.0,0.00147456,17.69472,True
MI300X,R2000,lsqml,1,1000,2000,64,64,64,3.232312,0.00493,0.062319,3.20931,0.0,6.509809,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/lsqml/e1_bs1000.log,6.4,137.44117647058823,125.0,206.0,879.5,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/lsqml/e1_bs1000_power.csv,8192000,3.232312,0.067249,3.2995609999999997,2,True,983040.0,0.00098304,1.96608,False
MI300X,R2000,lsqml,2,1000,2000,64,64,64,3.245222,0.004707,0.059207,3.336589,0.0,6.646292,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/lsqml/e2_bs1000.log,6.4,136.91176470588235,125.0,208.0,877.6,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/lsqml/e2_bs1000_power.csv,8192000,3.245222,0.063914,3.3091359999999996,2,False,983040.0,0.00098304,3.93216,True
MI300X,R2000,lsqml,4,1000,2000,64,64,64,3.235235,0.004722,0.059648,3.456568,0.0,6.756649,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/lsqml/e4_bs1000.log,6.6,140.0,125.0,247.0,917.5,35,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/lsqml/e4_bs1000_power.csv,8192000,3.235235,0.06437,3.299605,2,False,983040.0,0.00098304,7.86432,True
MI300X,R2000,lsqml,6,1000,2000,64,64,64,3.239558,0.004742,0.060238,3.610562,0.0,6.915603,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/lsqml/e6_bs1000.log,6.8,143.25,125.0,265.0,967.4,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/lsqml/e6_bs1000_power.csv,8192000,3.239558,0.06498,3.304538,2,False,983040.0,0.00098304,11.79648,True
MI300X,R2000,pie,1,1000,2000,64,64,64,3.231112,0.004665,0.061001,11.970839,0.0,15.26837,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/pie/e1_bs1000.log,15.01,181.03896103896105,125.0,218.0,2730.9699999999993,77,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/pie/e1_bs1000_power.csv,8192000,3.231112,0.065666,3.296778,2,True,819200.0,0.0008192,1.6384,False
MI300X,R2000,pie,2,1000,2000,64,64,64,3.23049,0.004784,0.058704,20.758193,0.0,24.052634,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/pie/e2_bs1000.log,23.81,194.93388429752065,125.0,219.0,4659.67,121,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/pie/e2_bs1000_power.csv,8192000,3.23049,0.063488,3.293978,2,False,819200.0,0.0008192,3.2768,True
MI300X,R2000,pie,4,1000,2000,64,64,64,3.354629,0.004709,0.060609,37.275141,0.0,40.695836,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/pie/e4_bs1000.log,40.42,204.38725490196077,125.0,227.0,8283.675,204,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/pie/e4_bs1000_power.csv,8192000,3.354629,0.065318,3.419947,2,False,819200.0,0.0008192,6.5536,True
MI300X,R2000,pie,6,1000,2000,64,64,64,3.231813,0.004721,0.060291,54.893368,0.0,58.190674,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/pie/e6_bs1000.log,58.02,209.38698630136986,126.0,223.0,12172.58,292,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R2000/pie/e6_bs1000_power.csv,8192000,3.231813,0.065012,3.2968249999999997,2,False,819200.0,0.0008192,9.8304,True
MI300X,R4000,ad_ptycho,1,1000,4000,64,64,64,3.325713,0.005029,0.064554,3.361649,0.0,6.757418,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/ad_ptycho/e1_bs1000.log,6.6,136.85714285714286,125.0,216.0,898.9,35,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/ad_ptycho/e1_bs1000_power.csv,16384000,3.325713,0.069583,3.395296,4,True,1720320.0,0.00172032,6.88128,False
MI300X,R4000,ad_ptycho,2,1000,4000,64,64,64,3.334292,0.004884,0.062594,3.461962,0.0,6.864798,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/ad_ptycho/e2_bs1000.log,6.6,137.9142857142857,125.0,219.0,906.0,35,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/ad_ptycho/e2_bs1000_power.csv,16384000,3.334292,0.067478,3.40177,4,False,1720320.0,0.00172032,13.76256,True
MI300X,R4000,ad_ptycho,4,1000,4000,64,64,64,3.313999,0.004794,0.062673,3.689514,0.0,7.071564,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/ad_ptycho/e4_bs1000.log,6.8,141.47222222222223,125.0,268.0,954.3000000000001,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/ad_ptycho/e4_bs1000_power.csv,16384000,3.313999,0.067467,3.381466,4,False,1720320.0,0.00172032,27.52512,True
MI300X,R4000,ad_ptycho,6,1000,4000,64,64,64,3.3211,0.004805,0.062481,3.905603,0.0,7.294845,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/ad_ptycho/e6_bs1000.log,7.0,144.40540540540542,125.0,268.0,1004.7,37,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/ad_ptycho/e6_bs1000_power.csv,16384000,3.3211,0.067286,3.388386,4,False,1720320.0,0.00172032,41.28768,True
MI300X,R4000,bh,1,1000,4000,64,64,64,3.323867,0.004771,0.062876,6.243232,0.0,9.635619,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/bh/e1_bs1000.log,9.4,133.77551020408163,125.0,207.0,1257.8000000000002,49,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/bh/e1_bs1000_power.csv,16384000,3.323867,0.067647,3.391514,4,True,1146880.0,0.00114688,4.58752,False
MI300X,R4000,bh,2,1000,4000,64,64,64,3.320097,0.004784,0.063482,6.374866,0.0,9.763754,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/bh/e2_bs1000.log,9.6,136.74,125.0,250.0,1304.8999999999999,50,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/bh/e2_bs1000_power.csv,16384000,3.320097,0.068266,3.388363,4,False,1146880.0,0.00114688,9.17504,True
MI300X,R4000,bh,4,1000,4000,64,64,64,3.324296,0.004713,0.063519,6.630259,0.0,10.023296,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/bh/e4_bs1000.log,9.8,139.62745098039215,125.0,280.0,1358.7,51,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/bh/e4_bs1000_power.csv,16384000,3.324296,0.068232,3.392528,4,False,1146880.0,0.00114688,18.35008,True
MI300X,R4000,bh,6,1000,4000,64,64,64,3.344553,0.004806,0.062351,6.879448,0.0,10.292044,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/bh/e6_bs1000.log,10.01,140.65384615384616,125.0,280.0,1400.0849999999998,52,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/bh/e6_bs1000_power.csv,16384000,3.344553,0.067157,3.41171,4,False,1146880.0,0.00114688,27.52512,True
MI300X,R4000,dm,1,1000,4000,64,64,64,3.324033,0.007879,0.063545,3.290931,0.0,6.687256,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/dm/e1_bs1000.log,6.4,137.08823529411765,127.0,210.0,881.4,34,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/dm/e1_bs1000_power.csv,16384000,3.324033,0.071424,3.395457,4,True,1474560.0,0.00147456,5.89824,False
MI300X,R4000,dm,2,1000,4000,64,64,64,3.326924,0.007407,0.063576,3.55357,0.0,6.95204,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/dm/e2_bs1000.log,6.8,140.91666666666666,126.0,217.0,957.0999999999999,36,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/dm/e2_bs1000_power.csv,16384000,3.326924,0.07098299999999999,3.397907,4,False,1474560.0,0.00147456,11.79648,True
MI300X,R4000,dm,4,1000,4000,64,64,64,3.325577,0.007807,0.063075,3.811743,0.0,7.208732,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/dm/e4_bs1000.log,7.0,143.48648648648648,126.0,275.0,996.5000000000001,37,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/dm/e4_bs1000_power.csv,16384000,3.325577,0.070882,3.396459,4,False,1474560.0,0.00147456,23.59296,True
MI300X,R4000,dm,6,1000,4000,64,64,64,3.342436,0.007465,0.064474,4.064507,0.0,7.479367,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/dm/e6_bs1000.log,7.21,149.02631578947367,125.0,289.0,1067.165,38,/home/zhong.zheng/pty-chi/modeling_exp/MI300X/R4000/dm/e6_bs1000_power.csv,16384000,3.342436,0.071939,3.414375,4,False,1474560.0,0.00147456,35.38944,True
